"Codigo"|"Estado"|"Cod. Proveedor"|"Proveedor"|"Nombre"|"Descripcion"|"Marca"|"Precio final"|"Precio super"|"Stock"
"CAN02024"|"oculto"|"85"|"MAI FYV"|"Canasta de bolsillo"|"Papa 1 kilo cebolla 1/2 kilo tomate 1/2 kilo acelga 1 atado huevos 1/2 docena"|"Misión Verde"|"0.0"|"187.0"|""
"FRE04028"|"activo"|"54"|"Souno "|"Hamburguesas de roquefort al verdeo"|"6 unidades x 100 g"|"Souno"|"115.5"|"120.0"|""
"TIE00128"|"oculto"|"91"|"Kokedamas Zulema"|"mini kokedama de Sansiviera"|"Resistente , interior o exterior. Poco riego, fácil mantenimiento. Incluye base de barro"|"Kokedamas Zulema"|"0.0"|"0.0"|""
"HIP02010"|"oculto"|"22"|"Tierra Nuestra"|"Shampoo de manzanilla"|""|"Tierra Nuestra"|"0.0"|"0.0"|""
"HIP02011"|"oculto"|"22"|"Tierra Nuestra"|"crema natural + pomada y gel de árnica"|""|"Tierra Nuestra"|"0.0"|"0.0"|""
"FRE14006"|"oculto"|"51"|"Trigarte"|"SIN TACC- Tapas de pascualinas 2 u"|"División celíacos"|"Trigarte"|"61.6"|"0.0"|""
"TIE00131"|"oculto"|"93"|"Un Juego sin nombre"|"Planner/Calendario 2018"|"Calendario desplegable continuo para anotar y planificar el año. Tapas de madera de 18cm x 12cm y Papel plegado de 18cm x 115cm"|"Un Juego sin nombre"|"0.0"|"0.0"|""
"ALM20017"|"oculto"|"66"|"Cooperativa Soldini "|"Kale Deshidratado 15 g"|"Lavado y deshidratado con energía solar, sin aditivos ni conservantes"|"Cooperativa Soldini"|"22.0"|"0.0"|""
"FYV10063"|"oculto"|"85"|"MAI FYV"|"Cerezas"|"1 kilo"|"Misión Verde"|"0.0"|"139.9"|""
"FRE10034"|"oculto"|"67"|"Frigorífico Los Abuelos"|"Pulpa de cerdo 1 k"|"Frigorífico Los Abuelos. Envasados al vacío"|"Frigorífico Los Abuelos"|"184.8"|"200.0"|"1"
"ALM49043"|"oculto"|"11"|"Fargo"|"Snack sano sabor jamon 50 g"|"Crisppino jamon snack sano x 50 gr."|"Crisppino"|"26.4"|"33.76"|""
"ALM49044"|"oculto"|"11"|"Fargo"|"morc"|"Crisppino queso x 50 gr."|"Crisppino"|"26.4"|"33.76"|""
"ALM49045"|"oculto"|"11"|"Fargo"|"Papas crocantes ciboullete 70 g"|""|"Julicroc"|"37.5"|"79.68"|""
"ALM39013"|"activo"|"55"|"Movimiento Cajonardi"|"Promo 6 Litros de cerveza artesanal"|"Golden irish ipa porter honey"|"Del Llano"|"660.0"|"0.0"|""
"FRE10040"|"oculto"|"84"|"Pastas Garcia"|"Torteletis de Jamón y Pollo 750 g"|""|"Pastas Garcia"|"0.0"|"0.0"|""
"FRE10041"|"activo"|"84"|"Pastas Garcia"|"Sorrentinos de JYQ 1/2 k"|""|"Pastas Garcia"|"138.6"|"157.5"|""
"FRE10042"|"activo"|"84"|"Pastas Garcia"|"Ñoquis de papa 750 g"|""|"Pastas Garcia"|"75.9"|"75.49"|""
"ALM25067"|"oculto"|"12"|"Tyna"|"Bizcochos salados 200 g"|""|"Don Satur"|"21.54"|"35.55"|""
"TIE00134"|"oculto"|"31"|"Varios"|"Canasta sugerida universitaria"|"2 Cuadernos universitario 84 hojas rayadas 2 Cuadernos universitario 84hojas cuadriculado 2 Correctores Taiko 4 Boligrafo Faber Trilux/Bic 4 Resaltadores"|"Varios"|"0.0"|"0.0"|""
"TIE00150"|"oculto"|"83"|"Macetas Nindé"|"Maceta N° 12: Mandala"|"Barnizadas para exterior o interior. Altura:12cm. Diámetro:12cm. Más modelos, pedidos, diseños personalizados en Facebook: @nindemacetas"|"Macetas Nindé"|"105.0"|"0.0"|""
"FRE14054"|"oculto"|"111"|"Milkaut"|"Queso cremoso 500 g"|""|"Milkaut"|"87.68"|"0.0"|""
"FRE14055"|"activo"|"111"|"Milkaut"|"Queso crema 290 g"|""|"Milkaut"|"60.77"|"88.15"|""
"FRE10033"|"oculto"|"98"|"Pescadería Pez Pollo"|"Bastones de queso rebozados 4 u"|""|"Pescadería Pez Pollo"|"88.0"|"0.0"|""
"HIP50030"|"oculto"|"82"|"Kuarahy"|"Pomada medicinal para dolores musculares- 30cc"|"Arnica, llanten, manzanilla, lavanda y ae de alcanfor Aceites primera prensada en frio de girasol y germen de trigo.Cera de abejas."|"Kuarahy"|"147.0"|"175.0"|""
"HIP50031"|"oculto"|"82"|"Kuarahy"|"Pomada medicinal expectorante- 30cc"|"Eucaliptos, lavanda y ae de tomillo, alcanfor, oleo 33. Aceite primera prensada en frio de girasol y germen de trigo .Cera de abejas."|"Kuarahy"|"147.0"|"175.0"|""
"HIP50032"|"oculto"|"82"|"Kuarahy"|"Pomada medicinal cicatrizante- 30cc"|"Calendula, Rosa mosqueta, manzanilla y ae rosas. Aceites primera prensada en frio de girasol, almendras y germen de trigo, manteca karite.Cera de abejas."|"Kuarahy"|"147.0"|"175.0"|""
"TIE00122"|"oculto"|"1"|"Genérico"|"La chacra mixta y otras yerbas- Una mirada política a la cuestión agraria"|"La chacra mixta y otras yerbas es un ensayo, donde el autor parte de un análisis minucioso del monocultivo soja, inducido, con concentración de tierras y rentas, para analizar el modo en que éste operó sobre el desplazamiento de la chacra como columna vertebral de la actividad agropecuaria. Peretti relanza la Chacra Mixta como unidad ejecutora central del ejercicio profesional de la actividad agraria. Una descripción y defensa sin fisuras de cómo ejercer la profesión de agricultor chacarero, que conjuga tamaño de la propiedad, formas de laborar la tierra, ocupación territorial y rostro humano. Un estilo absolutamente virtuoso de ejecutar la actividad agraria que los grupos concentrados se ocuparon prolija y sabiamente de ocultar y destruir"|"Pedro Peretti"|"0.0"|"0.0"|""
"ALM25070"|"oculto"|"34"|"Salvena Miel"|"1kg de granola + 4 turrones NUEVOS SABORES"|"sabores turrones: 1 nuez, 1 arándanos, 1 chocolate y 1 sésamo y girasol"|"salvena Miel"|"308.0"|"0.0"|""
"ALM20071"|"oculto"|"9"|"Poroto Santto"|"Amaranto x 500 gr."|""|"Poroto Santto"|"0.0"|"0.0"|""
"TIE00138"|"oculto"|"56"|"Editorial Chirimbote"|"Domitila Chungara. Una vida en lucha"|"La historia de una mujer clave en el movimiento que volteó la dictadura de Banzer, y referente de la Liga de Amas de Casa de la Mina de Potosí que colaboró con la guerrilla del Che en Bolivia, su nombre es una bandera: Domitila Chungara. Un libro sobre una serie de las últimas entrevistas realizadas a Domitila por la escritora ecuatoriana María del Carmen Garcés. Domitila habla y recuerda, tiene la urgencia de quien quiere contar su versión silenciada para que las palabras retorcidas no entorpezcan su relato. Cuenta sobre su infancia a cargo de sus hermanas pequeñas, cuenta de la huelga que le realizó a su propio marido, cuenta sobre la influencia política de su padre, y también sobre la ayuda que los mineros bolivianos y sus familias le prestaron a la guerrilla del Che. Sin claustros ni academias, cerca de los recuerdos y de los sentires, la voz de Domitila es una brisa tibia que nos susurra al oído palabras de dignidad y de resistencia. Y nos comparte su vida, siempre de lucha, para que no olvidemos seguir cada día intentando un mundo más justo."|"Editorial Chirimbote"|"250.0"|"0.0"|""
"TIE00139"|"oculto"|"56"|"Editorial Chirimbote"|"Liga de Antiprincesas #2"|"Una aventura épica para chicas y los chicos. En este capítulo, Berta Cáceres le enseña a las demás (Juana Azurduy, Micaela Bastidas, María Remedios del Valle, Martina Chapanay, Bartolina Sisa y Victoria Romero) cómo combatir al monstruo de hierro que contamina los bosques y los ríos. En la primera parte de esta historia, la chamana Yaísa convocó a Juana Azurduy para formar un ejército de guerreras, todas ellas luchadoras por la libertad de los pueblos. Berta Cáceres, hondureña y guardiana de los ríos, viene a contarles a todas ellas sobre su amor por esas aguas y su defensa de la naturaleza. Y en el medio, la defensa de la tierra que unos pocos y unas pocas siguen maltratando y destruyendo. (Incluye Póster interactivo)"|"Editorial Chirimbote"|"120.0"|"0.0"|""
"FRE04035"|"oculto"|"115"|"Panamby"|"Raviolones integrales de ricota y verdura + Salsa Sublime ( tomates, albahaca y ajo )"|""|"Panamby + Lobito Cambá"|"0.0"|"0.0"|""
"FRE10036"|"oculto"|"71"|"Coco Eco"|"2 pizzetas integrales"|"Comida agroecológica hecha con amor"|"coco Eco"|"49.5"|"0.0"|"1"
"HIP50040"|"oculto"|"39"|"Selvamor"|"Aceite corporal de lavanda 10cc"|"Realizado a base de maceraciones de flores de lavanda en aceites vegetales orgánicos y aceite esencial puro. Usos: quemaduras, picaduras, golpes, dolores de cabeza, para relajarse y bajar el estress."|"Selvamor"|"0.0"|"0.0"|""
"HIP50041"|"oculto"|"39"|"Selvamor"|"Spray bucal"|"a base de hierbas antisépticas, hidrolatos, tinturas madres y aceites esenciales. Usos: directamente en la cavidad bucal en cualquier momento del día, para mantener buen aliento fresco."|"Selvamor"|"0.0"|"0.0"|""
"HIP50042"|"oculto"|"39"|"Selvamor"|"Mascarilla facial"|"Realizado 1a base de arcilla blanca, manzanilla, caléndula, aloe vera. elimina impurezas, limpia en profundidad."|"Selvamor"|"88.0"|"0.0"|""
"ALM25069"|"oculto"|"34"|"Salvena Miel"|"1/4 de granola + 3 turrones NUEVOS SABORES"|"sabores turrones: 1 Frutillas, 1 Chocolate y 1 arándanos"|"Salvena Miel"|"0.0"|"0.0"|""
"ALM25080"|"activo"|"73"|"Agricultores Federados"|"Fideos tirabuzon secos 500 g"|""|"Don Pepe"|"28.36"|"34.85"|"36"
"ALM25081"|"activo"|"73"|"Agricultores Federados"|"Fideos codito secos 500 g"|""|"Don Pepe"|"27.6"|"0.0"|"108"
"ALM25082"|"oculto"|"73"|"Agricultores Federados"|"Fideos dedalitos secos 500 g"|""|"Livorno"|"15.66"|"0.0"|""
"FRE10050"|"oculto"|"1"|"Genérico"|"Promo ""Arma tu tarta"""|"2 Tapa de Tarta x2u Mil Hojas + 2 Atado de Acelga + 1/2 doc de Huevos + 1 Queso Cremoso Lácteos Rosario x500gr"|"Varios productores"|"0.0"|"213.34"|""
"TIE00151"|"oculto"|"83"|"Macetas Nindé"|"Maceta N° 12: Niñe Zapatista"|"Barnizadas para exterior o interior. Altura:12cm. Diámetro:12cm. Más modelos, pedidos, diseños personalizados en Facebook: @nindemacetas"|"Macetas Nindé"|"0.0"|"0.0"|""
"TIE00152"|"oculto"|"83"|"Macetas Nindé"|"Maceta N° 12: Frida Floreada"|"Barnizadas para exterior o interior. Altura:12cm. Diámetro:12cm. Más modelos, pedidos, diseños personalizados en Facebook: @nindemacetas"|"Macetas Nindé"|"0.0"|"0.0"|""
"HIP01010"|"activo"|"1"|"Genérico"|"Champu"|"Aloe Vera"|"Prunelle"|"49.72"|"97.5"|""
"HIP01011"|"activo"|"21"|"Cooperativa Prunelle"|"Acondicionador"|""|"Prunelle"|"49.71"|"97.5"|""
"TIE00153"|"oculto"|"83"|"Macetas Nindé"|"Maceta N° 14: Mandala"|"Barnizadas para exterior o interior. Altura:13cm. Diámetro:14cm. Facebook: @nindemacetas"|"Macetas Nindé"|"0.0"|"0.0"|""
"ALM49046"|"oculto"|"11"|"Fargo"|"Pochoclo dulce clasico listo para consumir x 90 grs."|"Industria Argentina"|"Ready pop"|"0.0"|"0.0"|""
"TIE00119"|"oculto"|"104"|"Al Divino Botón"|"#N/A"|"#N/A"|"#N/A"|"0.0"|"0.0"|"0"
"TIE00123"|"oculto"|"104"|"Al Divino Botón"|"#N/A"|"#N/A"|"#N/A"|"0.0"|"0.0"|"0"
"TIE00124"|"oculto"|"1"|"Genérico"|"#N/A"|"#N/A"|"#N/A"|"0.0"|"0.0"|"0"
"ALM48003"|"oculto"|"4"|"Distribuidora Parodi"|"Vino malbec"|""|"Benjamin - Nieto Sanetiner"|"93.6"|"149.46"|""
"HIP50035"|"oculto"|"4"|"Distribuidora Parodi"|"Cepillo de dientes x 2"|""|"Colgate extra clean"|"26.7"|"189.45"|""
"FRE14056"|"activo"|"111"|"Milkaut"|"Leche largavida Descremada 1 L"|"Descremada"|"Milkaut"|"43.23"|"60.69"|""
"FRE14057"|"activo"|"111"|"Milkaut"|"Leche largavida Entera 1 L"|"Entera"|"Milkaut"|"43.23"|"64.75"|""
"TIE00129"|"oculto"|"91"|"Kokedamas Zulema"|"Kokedama misionera"|"interior luminoso o exterior con sombra , poco riego"|"Kokedamas Zulema"|"210.0"|"0.0"|""
"TIE00132"|"oculto"|"91"|"Kokedamas Zulema"|"Kokedama de palmito con aro de hierro"|"interior luminoso , no exponer al sol directamente"|"Kokedamas Zulema"|"294.0"|"0.0"|""
"FYV10065"|"oculto"|"85"|"MAI FYV"|"Palta"|"2 unidades"|"Misión Verde"|"0.0"|"0.0"|""
"ALM25085"|"oculto"|"11"|"Fargo"|"Sconcitos 200 g"|""|"9 de Oro"|"15.31"|"0.0"|""
"ALM25086"|"oculto"|"12"|"Tyna"|"Galletitas dulces c/ chips de chocolate"|""|"Frutigran Granix"|"35.08"|"61.99"|""
"ALM25087"|"oculto"|"12"|"Tyna"|"Galletitas dulces c/ relleno chocolate"|""|"Mana"|"19.53"|"41.37"|""
"TIE00141"|"oculto"|"56"|"Editorial Chirimbote"|"Antiprincesas de Plaza de Mayo"|"Editorial Chirimbote. El 50% de la compra es donada a proyectos educativos"|"Editorial Chirimbote"|"120.0"|"0.0"|""
"TIE00142"|"oculto"|"56"|"Editorial Chirimbote"|"Susy Shock para chicxs"|"Editorial Chirimbote. El 50% de la compra es donada a proyectos educativos"|"Editorial Chirimbote"|"120.0"|"0.0"|""
"ALM48005"|"oculto"|"3"|"Distribución Rosario"|"Salsa pomarola 340 g"|"Sin gluten"|"Arcor"|"19.19"|"34.89"|""
"FRE10043"|"oculto"|"84"|"Pastas Garcia"|"Ravioles de carne y verdura 1 k"|""|"Pastas Garcia"|"77.0"|"0.0"|""
"ALM06017"|"oculto"|"61"|"Frozen Supplier S.R.L."|"Picadillo de Carne picante 90 g"|""|"Frigorífico Swift"|"10.8"|"0.0"|""
"FYV10066"|"activo"|"85"|"MAI FYV"|"Zapallo kabutia"|"1 unidad"|"Misión Verde"|"34.5"|"49.8"|""
"HIP01007"|"oculto"|"4"|"Distribuidora Parodi"|"Shampoo anticaspa caida control 400 ml"|""|"Clear"|"70.84"|"198.49"|""
"CAN01010"|"oculto"|"1"|"Genérico"|"Canasta Pizzas"|"2 Prepizzas caseras El Mejunje + muzzarella x 300g. La Resistencia"|""|"0.0"|"0.0"|""
"ALM25088"|"activo"|"115"|"Panamby"|"Galletitas de harina integral y azucar mascabo 180 g"|"Elaboradas con 100% harina y azucar integrales agroecológicas. Con Coco, Semillas, Algarroba, Avena y pasas"|"Panamby"|"59.4"|"0.0"|""
"FRE06025"|"activo"|"61"|"Frozen Supplier S.R.L."|"Manteca pan 200 g"|""|"La Cabaña"|"69.52"|"93.9"|""
"ALM36047"|"oculto"|"65"|"Artemio"|"Vino Cabernet Sauvignon"|""|"Elementos"|"104.27"|"165.13"|""
"HIP50036"|"oculto"|"4"|"Distribuidora Parodi"|"Talco para pies en polvo 200 g"|""|"Efficient"|"51.1"|"104.3"|""
"ALM49048"|"oculto"|"11"|"Fargo"|"Mini Biscuits 115 g"|""|"Marinozzi"|"12.5"|"29.99"|""
"ALM49047"|"oculto"|"11"|"Fargo"|"Galletitas de chocolate y avena 150 g"|""|"Marinozzi"|"12.5"|"54.69"|""
"FRE10047"|"oculto"|"1"|"Genérico"|"Vacio"|"1 kilo"|"Frigorifico Adalio"|"269.5"|"310.0"|"1"
"FRE10048"|"oculto"|"1"|"Genérico"|"Brazuelo sin hueso entero"|"1 kilo - envasado al vacio"|"Frigorifico Adalio"|"254.1"|"270.0"|"1"
"ALM25089"|"oculto"|"12"|"Tyna"|"Galletitas de chocolate rellenas 115 g"|""|"Toddy"|"17.53"|"39.72"|""
"HIP50037"|"oculto"|"4"|"Distribuidora Parodi"|"#N/A"|"#N/A"|"#N/A"|"0.0"|"0.0"|"0"
"LIM11003"|"activo"|"68"|"Distribuidora Carrillo "|"Papel higienico 6u x 30 mts"|""|"Elegante"|"61.6"|"70.72"|""
"FRE06013"|"activo"|"1"|"Genérico"|"Hamburguesas 2u 80 g"|""|"Sugarosa"|"44.07"|"69.0"|""
"FRE06014"|"oculto"|"1"|"Genérico"|"Punta de Asado 1,2 k aprox."|"3 costillitas de vaca x 1,2 k aprox."|"Frigorifico Puerto Gaboto"|"109.2"|"0.0"|""
"FRE06015"|"oculto"|"1"|"Genérico"|"Merluza filet 1 k"|""|"Frigorifico Puerto Gaboto"|"244.9"|"0.0"|""
"ALM12012"|"oculto"|"7"|"Titrayju"|"Azucar Mascabo de caña 500 g"|"Integral"|"Titrayju"|"50.8"|"0.0"|""
"ALM36049"|"oculto"|"65"|"Artemio"|"Vino tinto Malbec"|""|"San Telmo"|"74.36"|"129.88"|""
"FRE06018"|"activo"|"1"|"Genérico"|"Medallones de merluza, espinaca y queso"|"6 unidades x 700 gr. aprox."|"Solimeno"|"170.2"|"198.84"|""
"FRE06029"|"activo"|"28"|"Mil Hojas"|"Prepizza 2 u"|"A la piedra"|"Mil Hojas"|"45.18"|"93.9"|""
"FRE10035"|"oculto"|"98"|"Pescadería Pez Pollo"|"Supremas de pollo rellenas con jamon y queso 1 k"|"4 unidades x 1 kilo aprox."|"Pescadería Pez Pollo"|"165.0"|"207.89"|""
"FRE10044"|"activo"|"53"|"Alimentos con Amor"|"Ravioles de rucula y parmesano 1 k"|"Caseros"|"Alimentos con Amor"|"220.0"|"300.0"|""
"ALM60015"|"activo"|"1"|"Genérico"|"Soda sifón 2 l"|""|"Trechel"|"32.45"|"53.15"|""
"ALM60016"|"activo"|"1"|"Genérico"|"Amargo serrano 1,5 l"|""|"Linares"|"39.6"|"43.88"|""
"ALM60017"|"activo"|"1"|"Genérico"|"Amargo limon 1,5 l"|""|"Linares"|"39.6"|"43.88"|""
"ALM60018"|"activo"|"1"|"Genérico"|"Jugo de naranja 1,5 l"|""|"Trechel"|"35.44"|"55.79"|""
"FRE10051"|"oculto"|"1"|"Genérico"|"Milanesas de novillo"|"Bandeja x 800 g aprox."|"Frigorifico Giusti"|"108.9"|"0.0"|""
"FRE10052"|"oculto"|"1"|"Genérico"|"Carne picada de novillo"|"Bandeja x 800 g aprox."|"Frigorifico Giusti"|"99.0"|"0.0"|""
"FRE10053"|"activo"|"1"|"Genérico"|"Pechito de cerdo"|"Bandeja x 800 g aprox."|"Frigorifico Giusti"|"142.07"|"173.4"|""
"ALM25071"|"oculto"|"1"|"Genérico"|"Granola 1 k"|"Almendras + nueces + lino +girasol + copos de maiz + avena + salvado + miel"|"Granola de Carola"|"242.0"|"0.0"|""
