C,#,Producto,Sec
111,1,Provoletas 2 u - Lácteos La Resistencia,FRE
111,1,Queso saborizado ají orégano 350 g - Lácteos La Resistencia,FRE
111,1,Queso saborizado tradicional 350 g - Lácteos La Resistencia,FRE
111,1,Queso saborizado pimienta 350 g - Lácteos La Resistencia,FRE
111,1,Queso barra 400 g - Lácteos La Resistencia,FRE
111,1,Ravioles de verdura 1 k - Mil Hojas,FRE
111,3,Crema de leche 200 g - La Cabaña,FRE
111,1,Canasta Panchos - Varios,FRE
111,1,Tallarines al huevo 1/2 K - Pastas Garcia,FRE
111,2,Tapas de empanadas 15 u - Don Sixto,FRE
111,1,Tapas de tarta 2 u - Don Sixto,FRE
111,2,Yoghurt pote vainilla entero 200 g - Milkaut,FRE
111,1,Ravioles de calabaza y muzzarela 1 k - Alimentos con Amor,FRZ
111,1,Medallones de lenteja y arveja 4 u - PRANA,FRZ
111,1,Hamburguesas de calabaza y Muzzarella - Souno,FRZ
111,1,Canasta de verdura chica (9 productos) - Misión Verde,FYV
111,1,Canasta de verduras grande (13 productos) - Misión Verde,FYV
111,2,Canasta de frutas grande (6 productos) - Misión Verde,FYV
111,2,Champiniones 250 g - Misión Verde,FYV
111,3,Tomate cherry 1 k - Misión Verde,FYV
111,4,Zapallo kabutia - Misión Verde,FYV
111,1,Lavandina en gel 700 cc - El Libertador,LIM
111,2,Lavandina 1000 cc - Cooperativa La Esperanza,LIM
111,2,Jabon liquido repuesto x 300 ml - Algabo,LIM
111,1,Trapo amarillo 1 u - Cooperativa La Esperanza,LIM
111,1,Trapo de piso 1 u - Cooperativa La Esperanza,LIM
111,1,Bolsa de consorcio x 10 unidades 45x60 - Cooperativa La Esperanza,LIM
111,1,Bolsa de consorcio x 10 unidades 60x90 - Cooperativa La Esperanza,LIM
111,3,Pañuelos descartables 6 u - Elegante,LIM
111,4,Dentífrico 90 g - Colgate,LIM
111,2,Desodorante bolilla 50 ml - Dove,LIM
111,2,Toallas femeninas 8 u - Siempre Libre,LIM
111,3,Detergente 300 ml - Cif,LIM
111,2,Esponja cuadriculada 1 u - Mortimer,LIM
111,1,Esponja de acero 1 u - Task,LIM
111,1,Desodorante para inodoro con red 25 g - Poett,LIM
111,3,Yerba 1 k - Titrayju,PCL
111,2,Yerba despalada 1/2 k - Titrayju,PCL
111,1,Vino Malbec 750ml. - Santa Julia,PCL
111,10,Leche largavida Descremada 1 L - Milkaut,PCL
111,8,Rollos de cocina 3 u - Dicha,PCL
111,4,Papel higienico 6u x 30 mts - Elegante,PCL
112,2,Aceite de girasol 900 cc - Zanoni,ALM
112,1,Jugo de Limón 500 cc - Zanoni,ALM
112,3,Lata de Arvejas 350 g - Del Agricultor,ALM
112,1,Lentejas 400 g - Del Agricultor,ALM
112,1,Lentejas agroecológicas 500 g - Poroto Santto,ALM
112,2,Café de filtro 250 g - La Virginia,ALM
112,1,Mayonesa 500 g - Zanoni,ALM
112,1,Yerba mate 25 u - La Hoja,ALM
112,1,Manies pelados salados 250 g - Pronoar,ALM
112,1,Nueces peladas 250 g - Pronoar,ALM
112,1,Magdalenas rellenas con dulce de leche 250 g - Pozo,FRA
112,1,Galletitas dulces con avena 180 g - Marinozzi,FRA
112,1,Manteca pan 200 g - La Cabaña,FRE
112,2,Queso reggianito 250 g - Lácteos La Resistencia,FRE
112,2,Queso saborizado tradicional 350 g - Lácteos La Resistencia,FRE
112,1,Canasta de verduras grande (13 productos) - Misión Verde,FYV
112,1,Canasta de frutas grande (6 productos) - Misión Verde,FYV
112,1,Tomate cherry 1 k - Misión Verde,FYV
112,1,Zapallo kabutia - Misión Verde,FYV
112,1,Perfumina 1000 cc - Cooperativa La Esperanza,LIM
112,1,Jabón líquido para ropa - Cooperativa La Esperanza,LIM
112,1,Suavizante 1000 cc - Cooperativa La Esperanza,LIM
112,1,Trapo amarillo 1 u - Cooperativa La Esperanza,LIM
112,1,Aerosol desinfectante 360 cc - Lysoform,LIM
112,2,Jabon cremoso x 3 u x 125 g - Nivea,LIM
112,1,Pañuelos descartables 6 u - Elegante,LIM
112,1,Dentífrico 90 g - Colgate,LIM
112,1,Toallas femeninas 8 u - Siempre Libre,LIM
112,1,Detergente 300 ml - Cif,LIM
112,1,Esponja de acero 1 u - Task,LIM
112,1,Limpiador cremoso blanco 750 g - Cif,LIM
112,20,Leche largavida Descremada 1 L - Milkaut,PCL
112,6,Rollos de cocina 3 u - Dicha,PCL
112,1,Papel higienico 6u x 30 mts - Elegante,PCL
126,1,Aceite de girasol 900 cc - Zanoni,ALM
126,1,Aceite de oliva organico extra virgen 500 cc - Pronoar,ALM
126,6,Puré de tomate 530 g - Mora,ALM
126,1,Palmito enteros 400 g - Bahía,ALM
126,1,Arroz pulido largo fino 00000 - Sabroz,ALM
126,3,Arroz largo fino 1 kg - Lucchetti,ALM
126,1,Fideos tallarines secos 500 g - Don Pepe,ALM
126,2,Fideos tirabuzon secos 500 g - Don Pepe,ALM
126,1,Fideos mostachol secos 500 g - Don Pepe,ALM
126,1,Harina integral agroecológica 500 g - Poroto Santto,ALM
126,1,Bizcochos agridulces 200 g - 9 de Oro,ALM
126,1,Galletitas Pepas 400 g - Terepín,ALM
126,1,Mayonesa 500 g - Zanoni,ALM
126,1,Salsa Golf 250 g - Cada Día,ALM
126,1,Condimento orégano 50 g - Alicante,ALM
126,1,Condimento ají 50 g - Alicante,ALM
126,1,Té en saquitos 25 u - La Virginia,ALM
126,2,Magdalenas rellenas con dulce de leche 250 g - Pozo,FRA
126,2,Galletitas crackers de agua 300 g - Paseo,FRA
126,1,Familiar Lacteado 600 g - Don Yeyo,FRA
126,3,Pan cinco semillas esenciales 400 g - Don Yeyo,FRA
126,1,Chorizo parrillero x 5 unidades - Frigorifico Giusti,FRE
126,1,Pechito de cerdo - Frigorifico Giusti,FRE
126,3,Supremas de pollo 800 g - Frigorifico Giusti,FRE
126,1,Jamón Crudo feteado 150 g - Embutidos Natali,FRE
126,1,Salchichas 6 u - Frigorífico Swift,FRE
126,1,Bondiola 400 g - Embutidos Natali,FRE
126,2,Queso cremoso 500 g - Lácteos Rosario,FRE
126,1,Queso untable clásico 190 g - Milkaut,FRE
126,2,Queso crema 290 g - Milkaut,FRE
126,1,Canasta de Quesos - Lácteos La Resistencia,FRE
126,1,Canasta de Quesos familiar - Lácteos La Resistencia,FRE
126,1,Milanesas de soja 4 u - Shanti,FRE
126,3,Ravioles de verdura 1 k - Mil Hojas,FRE
126,1,Ravioles ricota 1 K - Pastas Garcia,FRE
126,1,Canasta Panchos - Varios,FRE
126,2,Tapas de tarta 2 u - Don Sixto,FRE
126,1,Ñoquis de papa 750 g - Pastas Garcia,FRE
126,1,Costeletitas de cerdo 900 g - Frigorifico Giusti,FRZ
126,1,Medallones de Mijo y feijao 4 u - PRANA,FRZ
126,1,Hamburguesas de calabaza y Muzzarella - Souno,FRZ
126,1,Hamburguesas Porotos negros y zanahoria - Souno,FRZ
126,1,Canasta de frutas chica (4 productos) - Misión Verde,FYV
126,1,Canasta de verdura chica (9 productos) - Misión Verde,FYV
126,1,Jabón líquido para ropa 800 cc - El Libertador,LIM
126,1,Lavandina 1000 cc - Cooperativa La Esperanza,LIM
126,1,Trapo amarillo 1 u - Cooperativa La Esperanza,LIM
126,1,Bolsa de consorcio x 10 unidades 45x60 - Cooperativa La Esperanza,LIM
126,1,Dentífrico 90 g - Colgate,LIM
126,1,Protectores diarios sin alas 20 u - Carefree,LIM
126,3,Preservativos de latex x 3 u - Prime,LIM
126,1,Detergente 300 ml - Cif,LIM
126,1,Esponja de acero 1 u - Task,LIM
126,1,Desodorante para inodoro con red 25 g - Poett,LIM
126,1,Quitamanchas x 250 ml - Trenet,LIM
126,3,Yerba 1 k - Titrayju,PCL
126,1,Dulce de leche 400 g - Tan Violentamente Dulce,PCL
126,2,Vino tinto Malbec - Alaris,PCL
126,1,Rollos de cocina 3 u - Dicha,PCL
126,2,Papel higienico 6u x 30 mts - Elegante,PCL
161,1,Aceite de girasol 900 cc - Zanoni,ALM
161,1,Vinagre manzana 500cc - Halconero,ALM
161,1,Vinagre alcohol 500 cc - Halconero,ALM
161,1,Salsa de soja 500 cc - Chuantong,ALM
161,1,Lata de Arvejas 350 g - Del Agricultor,ALM
161,1,Puré de tomate 530 g - Mora,ALM
161,2,Arroz pulido largo fino 00000 - Sabroz,ALM
161,1,Fideos tallarines secos 500 g - Don Pepe,ALM
161,1,Fideos tirabuzon secos 500 g - Don Pepe,ALM
161,1,Lentejas agroecológicas 500 g - Poroto Santto,ALM
161,1,Bizcochos agridulces 200 g - 9 de Oro,ALM
161,1,Bizcochos salados 200 g - 9 de Oro,ALM
161,1,Galletitas Pepas 400 g - Terepín,ALM
161,2,Mayonesa 500 g - Zanoni,ALM
161,1,Mostaza 250 g - Savora,ALM
161,1,Ketchup 250 g - Hellmann's,ALM
161,1,Condimento orégano 50 g - Alicante,ALM
161,1,Condimento provenzal 50 g - Alicante,ALM
161,1,Caldos sabor verduras 4 u - Alicante,ALM
161,1,Yerba mate 25 u - La Hoja,ALM
161,1,Manies pelados salados 250 g - Pronoar,ALM
161,1,Mani con cascara 500 g - Pronoar,ALM
161,1,Ralladito Vegetal 125 g - PRANA,FRA
161,2,Galletitas de harina integral y azucar mascabo 180 g - Panamby,FRA
161,1,Galletitas crackers de agua 300 g - Paseo,FRA
161,1,Tortillas para tacos 12 u - Jalisqueño,FRA
161,1,Copos de Maiz tradicionales x 160 g - Granix,FRA
161,3,Turrón almendras 1u 100 g - Salvena Miel,FRA
161,2,Turrón castañas 1 u 100 g - Salvena Miel,FRA
161,1,Prepizza 2 u - Mil Hojas,FRE
161,1,Jamón cocido feteado 150 g - Embutidos Natali,FRE
161,4,Queso cremoso 500 g - Lácteos Rosario,FRE
161,2,Manteca pan 200 g - La Cabaña,FRE
161,1,Queso saborizado provenzal 350 g - Lácteos La Resistencia,FRE
161,1,Milanesas de soja 4 u - Shanti,FRE
161,3,Crema de leche 200 g - La Cabaña,FRE
161,1,Tapas de tarta 2 u - Don Sixto,FRE
161,1,"Medallones de merluza, espinaca y queso - Solimeno",FRZ
161,1,Canasta Hamburguesas - Varios,FRZ
161,1,Canasta de verdura chica (9 productos) - Misión Verde,FYV
161,1,Champiniones 250 g - Misión Verde,FYV
161,1,Tomate cherry 1 k - Misión Verde,FYV
161,1,Zapallo kabutia - Misión Verde,FYV
161,1,Lavandina en gel 700 cc - El Libertador,LIM
161,1,Jabón líquido para ropa 800 cc - El Libertador,LIM
161,1,Lavandina 1000 cc - Cooperativa La Esperanza,LIM
161,1,Jabón líquido para ropa - Cooperativa La Esperanza,LIM
161,1,Jabon liquido repuesto x 300 ml - Algabo,LIM
161,1,Suavizante 1000 cc - Cooperativa La Esperanza,LIM
161,1,Aerosol desinfectante 360 cc - Lysoform,LIM
161,1,Bolsa de consorcio x 10 unidades 45x60 - Cooperativa La Esperanza,LIM
161,3,Jabón de tocador 3 u - Coop. Cañada Rosquín,LIM
161,1,Champu - Prunelle,LIM
161,3,Dentífrico 90 g - Colgate,LIM
161,2,Preservativos de latex x 3 u - Prime,LIM
161,1,Detergente 300 ml - Cif,LIM
161,1,Esponja cuadriculada 1 u - Mortimer,LIM
161,1,Esponja de acero 1 u - Task,LIM
161,2,Desodorante para inodoro con red 25 g - Poett,LIM
161,2,Yerba 1 k - Titrayju,PCL
161,4,Yerba 1 kg - Andresito,PCL
161,8,Yerba despalada 1/2 k - Titrayju,PCL
161,1,Tomate triturado 950 g - Buena Cosecha,PCL
161,1,Dulce de leche 400 g - Tan Violentamente Dulce,PCL
161,2,Rollos de cocina 3 u - Dicha,PCL
161,6,Papel higienico 6u x 30 mts - Elegante,PCL
176,1,Lata de Arvejas 350 g - Del Agricultor,ALM
176,1,Garbanzos en lata remojados 350 g - Del Agricultor,ALM
176,4,Atún en lata lomito 170 g - Bahía,ALM
176,1,Arroz largo fino 1 kg - Lucchetti,ALM
176,2,Fideos tallarines secos 500 g - Don Pepe,ALM
176,1,Harina integral agroecológica 500 g - Poroto Santto,ALM
176,1,Lentejas agroecológicas 500 g - Poroto Santto,ALM
176,2,Bizcochos salados 200 g - 9 de Oro,ALM
176,2,Galletitas Pepas 400 g - Terepín,ALM
176,1,Mostaza 250 g - Savora,ALM
176,1,Ketchup 250 g - Hellmann's,ALM
176,1,Manies pelados salados 250 g - Pronoar,ALM
176,1,Nueces peladas 250 g - Pronoar,ALM
176,1,Ralladito Vegetal 125 g - PRANA,FRA
176,1,2 pizzetas integrales - coco Eco,FRA
176,1,Barrita de arroz con baño chocolate 6 u - Crowie,FRA
176,1,Pan cinco semillas esenciales 400 g - Don Yeyo,FRA
176,1,Galletas de arroz integral x 100 g - All Rice,FRA
176,1,Pan Agroecológico con semillas - Coco Eco,FRA
176,1,Vacio - Frigorifico Adalio,FRE
176,1,Pechito de cerdo - Frigorifico Giusti,FRE
176,1,Cuadrada feteada 850 g - Frigorifico Giusti,FRE
176,1,Queso cremoso 500 g - Lácteos Rosario,FRE
176,1,Queso crema 290 g - Milkaut,FRE
176,1,Canasta de Quesos familiar - Lácteos La Resistencia,FRE
176,2,Provoletas 2 u - Lácteos La Resistencia,FRE
176,1,Milanesas de soja 4 u - Shanti,FRE
176,1,Crema de leche 200 g - La Cabaña,FRE
176,1,Tapas de tarta 2 u - Don Sixto,FRE
176,2,Costeletitas de cerdo 900 g - Frigorifico Giusti,FRZ
176,3,Medallones de Mijo y feijao 4 u - PRANA,FRZ
176,1,Medallones de lenteja y arveja 4 u - PRANA,FRZ
176,1,Hamburguesas de calabaza y Muzzarella - Souno,FRZ
176,1,Canasta de verduras grande (13 productos) - Misión Verde,FYV
176,1,Zapallo kabutia - Misión Verde,FYV
176,1,Perfumina 900 cc - El Libertador,LIM
176,3,Jabón líquido para ropa - Cooperativa La Esperanza,LIM
176,1,Trapo amarillo 1 u - Cooperativa La Esperanza,LIM
176,1,Jabon blanco de lavar x 200 g - Signo,LIM
176,1,Toallas femeninas 8 u - Siempre Libre,LIM
176,2,Protectores diarios sin alas 20 u - Carefree,LIM
176,2,Detergente 300 ml - Cif,LIM
176,1,Esponja cuadriculada 1 u - Mortimer,LIM
176,2,Esponja de acero 1 u - Task,LIM
176,9,Yerba 1 k - Titrayju,PCL
176,4,Leche largavida Entera 1 L - Milkaut,PCL
176,2,Rollos de cocina 3 u - Dicha,PCL
178,1,Aceite de girasol 900 cc - Zanoni,ALM
178,1,Vinagre manzana 500cc - Halconero,ALM
178,1,Rocio de Girasol para cocinar 150 cc - Zanoni,ALM
178,2,Jugo de Limón 500 cc - Zanoni,ALM
178,3,Lata choclo en granos 350 g - Del Agricultor,ALM
178,3,Lata de Arvejas 350 g - Del Agricultor,ALM
178,3,Tomate perita 400 g - Mora,ALM
178,3,Puré de tomate 530 g - Mora,ALM
178,4,Atún en lata lomito 170 g - Bahía,ALM
178,1,Palmito enteros 400 g - Bahía,ALM
178,4,Atún en lata desmenuzado 170 g - Bahía,ALM
178,3,Arroz largo fino 1 kg - Lucchetti,ALM
178,5,Harina 0000 1 kg - Chacabuco,ALM
178,2,Rebozador 500 g - Preferido,ALM
178,3,Bizcochos agridulces 200 g - 9 de Oro,ALM
178,2,Galletitas Pepas 400 g - Terepín,ALM
178,3,Chocolate en polvo 180 g - Chocolino,ALM
178,1,Mayonesa 500 g - Zanoni,ALM
178,1,Condimento orégano 50 g - Alicante,ALM
178,1,Condimento ají 50 g - Alicante,ALM
178,1,Condimento pimentón 25 g - Alicante,ALM
178,1,Condimento provenzal 50 g - Alicante,ALM
178,3,Caldos sabor verduras 4 u - Alicante,ALM
178,1,Té en saquitos 25 u - La Virginia,ALM
178,1,Mani con cascara 500 g - Pronoar,ALM
178,1,Familiar Lacteado 600 g - Don Yeyo,FRA
178,1,Familiar Salvado 600 g - Don Yeyo,FRA
178,1,Cuadrada feteada 850 g - Frigorifico Giusti,FRE
178,3,Jamón cocido feteado 150 g - Embutidos Natali,FRE
178,3,Salchichas 6 u - Frigorífico Swift,FRE
178,1,Manteca pan 200 g - La Cabaña,FRE
178,3,Queso reggianito 1 k - Lácteos La Resistencia,FRE
178,2,Queso barra 400 g - Lácteos La Resistencia,FRE
178,1,Salame picado grueso 300 g - Embutidos Natali,FRE
178,2,Milanesas de soja 4 u - Shanti,FRE
178,1,Ravioles de verdura 1 k - Mil Hojas,FRE
178,1,Ravioles ricota 1 K - Pastas Garcia,FRE
178,1,Crema de leche 200 g - La Cabaña,FRE
178,1,Tapas de tarta 2 u - Don Sixto,FRE
178,4,Yoghurt pote frutilla descremado 200 g - Milkaut,FRE
178,4,Yoghurt pote vainilla entero 200 g - Milkaut,FRE
178,1,Bandeja 48 Sandwiches simples Surtidos - Alimentos con Amor,FRE
178,1,Costeletitas de cerdo 900 g - Frigorifico Giusti,FRZ
178,2,"Medallones de merluza, espinaca y queso - Solimeno",FRZ
178,1,Canasta de verduras grande (13 productos) - Misión Verde,FYV
178,1,Canasta de frutas grande (6 productos) - Misión Verde,FYV
178,1,Champiniones 250 g - Misión Verde,FYV
178,1,Tomate cherry 1 k - Misión Verde,FYV
178,1,Zapallo kabutia - Misión Verde,FYV
178,1,Jabon cremoso x 3 u x 125 g - Nivea,LIM
178,1,Acondicionador - Prunelle,LIM
178,1,Champu - Prunelle,LIM
178,2,Toallas femeninas 8 u - Siempre Libre,LIM
178,2,Protectores diarios sin alas 20 u - Carefree,LIM
178,4,Desodorante para inodoro con red 25 g - Poett,LIM
178,1,Limpiador cremoso blanco 750 g - Cif,LIM
178,1,Quitamanchas x 250 ml - Trenet,LIM
178,1,Yerba despalada 1/2 k - Titrayju,PCL
178,3,Tomate triturado 950 g - Buena Cosecha,PCL
178,1,Dulce de leche 400 g - Tan Violentamente Dulce,PCL
178,1,Aperitivo Fernet 750 cc - Branca,PCL
178,10,Leche largavida Descremada 1 L - Milkaut,PCL
178,4,Papel higienico 6u x 30 mts - Elegante,PCL
190,2,Aceite de girasol 900 cc - Zanoni,ALM
190,1,Vinagre alcohol 500 cc - Halconero,ALM
190,3,Lata choclo en granos 350 g - Del Agricultor,ALM
190,1,Lata de Arvejas 350 g - Del Agricultor,ALM
190,1,Garbanzos en lata remojados 350 g - Del Agricultor,ALM
190,2,Atún en lata lomito 170 g - Bahía,ALM
190,1,Atún en lata desmenuzado 170 g - Bahía,ALM
190,1,Arroz pulido largo fino 00000 - Sabroz,ALM
190,1,Lentejas 400 g - Del Agricultor,ALM
190,1,Fideos tirabuzon secos 500 g - Don Pepe,ALM
190,1,Fideos mostachol secos 500 g - Don Pepe,ALM
190,1,Bizcochos agridulces 200 g - 9 de Oro,ALM
190,1,Galletitas Pepas 400 g - Terepín,ALM
190,1,Condimento ají 50 g - Alicante,ALM
190,1,Condimento pimentón 25 g - Alicante,ALM
190,1,Té en saquitos 25 u - La Virginia,ALM
190,1,Mix de frutos secos 250 g - Pronoar,ALM
190,3,Galletitas de harina integral y azucar mascabo 180 g - Panamby,FRA
190,1,2 pizzetas integrales - coco Eco,FRA
190,1,Galletitas crackers de agua 300 g - Paseo,FRA
190,1,Galletitas dulces con avena 180 g - Marinozzi,FRA
190,1,Barrita de arroz con baño chocolate 6 u - Crowie,FRA
190,1,Barrita de arroz con baño blanco 6 u - Crowie,FRA
190,1,Barrita de arroz con baño Marroc 6 u - Crowie,FRA
190,1,Tortillas para tacos 12 u - Jalisqueño,FRA
190,2,Familiar Salvado 600 g - Don Yeyo,FRA
190,1,Pan cinco semillas esenciales 400 g - Don Yeyo,FRA
190,2,Galletitas de arroz 150 g - Molinos del Bosque,FRA
190,3,Lengüitas de orégano o criollas 150 g - El Mejunje,FRA
190,1,Cuadrada feteada 850 g - Frigorifico Giusti,FRE
190,1,Supremas de pollo 800 g - Frigorifico Giusti,FRE
190,3,Queso cremoso 500 g - Lácteos Rosario,FRE
190,1,Queso untable azul 190 g - Milkaut,FRE
190,3,Queso crema 290 g - Milkaut,FRE
190,1,Manteca pan 200 g - La Cabaña,FRE
190,1,Queso reggianito 250 g - Lácteos La Resistencia,FRE
190,1,Queso saborizado tradicional 350 g - Lácteos La Resistencia,FRE
190,2,Milanesas de soja 4 u - Shanti,FRE
190,1,Ravioles de verdura 1 k - Mil Hojas,FRE
190,1,Crema de leche 200 g - La Cabaña,FRE
190,1,Tapas de empanadas 15 u - Don Sixto,FRE
190,2,Tapas de tarta 2 u - Don Sixto,FRE
190,2,Yoghurt pote frutilla descremado 200 g - Milkaut,FRE
190,1,Costeletitas de cerdo 900 g - Frigorifico Giusti,FRZ
190,1,Medallones de Mijo y feijao 4 u - PRANA,FRZ
190,1,Hamburguesas de calabaza y Muzzarella - Souno,FRZ
190,1,Hamburguesas de roquefort al verdeo - Souno,FRZ
190,2,"Medallones de merluza, espinaca y queso - Solimeno",FRZ
190,1,Canasta de frutas chica (4 productos) - Misión Verde,FYV
190,2,Canasta de verdura chica (9 productos) - Misión Verde,FYV
190,1,Canasta de verduras grande (13 productos) - Misión Verde,FYV
190,1,Champiniones 250 g - Misión Verde,FYV
190,1,Jabón líquido para ropa - Cooperativa La Esperanza,LIM
190,1,Suavizante 1000 cc - Cooperativa La Esperanza,LIM
190,1,Jabón de tocador 3 u - Coop. Cañada Rosquín,LIM
190,1,Shampoo 400 ml - Tresemmé,LIM
190,1,Yerba 1 kg - Andresito,PCL
190,1,Yerba despalada 1/2 k - Titrayju,PCL
190,1,Tomate triturado 950 g - Buena Cosecha,PCL
190,1,Dulce de leche 400 g - Tan Violentamente Dulce,PCL
190,6,Leche largavida Descremada 1 L - Milkaut,PCL
190,1,Rollos de cocina 3 u - Dicha,PCL
190,2,Papel higienico 6u x 30 mts - Elegante,PCL
215,1,Aceite de girasol 900 cc - Zanoni,ALM
215,1,Salsa de soja 500 cc - Chuantong,ALM
215,1,Lata choclo en granos 350 g - Del Agricultor,ALM
215,1,Lata de Arvejas 350 g - Del Agricultor,ALM
215,1,Tomate perita 400 g - Mora,ALM
215,2,Puré de tomate 530 g - Mora,ALM
215,6,Atún en lata lomito 170 g - Bahía,ALM
215,1,Palmito enteros 400 g - Bahía,ALM
215,2,Atún en lata desmenuzado 170 g - Bahía,ALM
215,1,Aceitunas verdes nº 0 x 360 gr - Buena Cosecha,ALM
215,1,Arroz pulido largo fino 00000 - Sabroz,ALM
215,2,Arroz largo fino 1 kg - Lucchetti,ALM
215,3,Lentejas 400 g - Del Agricultor,ALM
215,4,Fideos tallarines secos 500 g - Don Pepe,ALM
215,5,Fideos tirabuzon secos 500 g - Don Pepe,ALM
215,2,Fideos mostachol secos 500 g - Don Pepe,ALM
215,3,Harina integral agroecológica 500 g - Poroto Santto,ALM
215,4,Bizcochos agridulces 200 g - 9 de Oro,ALM
215,4,Bizcochos salados 200 g - 9 de Oro,ALM
215,9,Galletitas Pepas 400 g - Terepín,ALM
215,1,Chocolate en polvo 180 g - Chocolino,ALM
215,2,Café de filtro 250 g - La Virginia,ALM
215,3,Mayonesa 500 g - Zanoni,ALM
215,1,Ketchup 250 g - Hellmann's,ALM
215,1,Condimento ají 50 g - Alicante,ALM
215,1,Condimento provenzal 50 g - Alicante,ALM
215,1,Té en saquitos 25 u - La Virginia,ALM
215,1,Yerba mate 25 u - La Hoja,ALM
215,4,Pasas de uva sin semilla 250 g - Pronoar,ALM
215,1,Mix de frutos secos 250 g - Pronoar,ALM
215,3,Mani con cascara 500 g - Pronoar,ALM
215,1,Magdalenas rellenas con dulce de leche 250 g - Pozo,FRA
215,5,Galletitas crackers de agua 300 g - Paseo,FRA
215,6,Galletas marineras Mix Semillas 400 g - NS,FRA
215,1,Barrita de arroz con baño chocolate 6 u - Crowie,FRA
215,1,Barrita de arroz con baño blanco 6 u - Crowie,FRA
215,3,Tortillas para tacos 12 u - Jalisqueño,FRA
215,3,Familiar Lacteado 600 g - Don Yeyo,FRA
215,1,Familiar Salvado 600 g - Don Yeyo,FRA
215,1,Pan molde de Salvado con semillas 800 g (guardar en lugar fresco) - Alimentos con Amor,FRA
215,5,Pan cinco semillas esenciales 400 g - Don Yeyo,FRA
215,3,Galletitas de arroz 150 g - Molinos del Bosque,FRA
215,1,Pan Agroecológico con semillas - Coco Eco,FRA
215,2,"Bandeja de 12 alfajores de maicena, con dulce de leche y coco - El Mejunje",FRA
215,1,Lengüitas de orégano o criollas 150 g - El Mejunje,FRA
215,1,Salame crespón feteado 150 g - Embutidos Natali,FRE
215,1,Bondiola 400 g - Embutidos Natali,FRE
215,19,Queso cremoso 500 g - Lácteos Rosario,FRE
215,1,Queso untable azul 190 g - Milkaut,FRE
215,2,Queso untable clásico 190 g - Milkaut,FRE
215,1,Queso crema 290 g - Milkaut,FRE
215,4,Manteca pan 200 g - La Cabaña,FRE
215,1,Canasta de Quesos - Lácteos La Resistencia,FRE
215,1,Canasta de Quesos familiar - Lácteos La Resistencia,FRE
215,2,Provoletas 2 u - Lácteos La Resistencia,FRE
215,1,Queso saborizado ají orégano 350 g - Lácteos La Resistencia,FRE
215,1,Queso saborizado provenzal 350 g - Lácteos La Resistencia,FRE
